observation_date,observation_count,status,species_name
2012-01-29,1.0,past,Yellow-rumped_Warbler
2012-02-05,0.0,past,Yellow-rumped_Warbler
2012-02-12,0.0,past,Yellow-rumped_Warbler
2012-02-19,2.0,past,Yellow-rumped_Warbler
2012-02-26,2.0,past,Yellow-rumped_Warbler
2012-03-04,0.0,past,Yellow-rumped_Warbler
2012-03-11,0.0,past,Yellow-rumped_Warbler
2012-03-18,3.0,past,Yellow-rumped_Warbler
2012-03-25,10.0,past,Yellow-rumped_Warbler
2012-04-01,35.0,past,Yellow-rumped_Warbler
2012-04-08,10.0,past,Yellow-rumped_Warbler
2012-04-15,72.0,past,Yellow-rumped_Warbler
2012-04-22,63.0,past,Yellow-rumped_Warbler
2012-04-29,211.0,past,Yellow-rumped_Warbler
2012-05-06,709.0,past,Yellow-rumped_Warbler
2012-05-13,168.5,past,Yellow-rumped_Warbler
2012-05-20,8.0,past,Yellow-rumped_Warbler
2012-05-27,0.0,past,Yellow-rumped_Warbler
2012-06-03,0.0,past,Yellow-rumped_Warbler
2012-06-10,0.0,past,Yellow-rumped_Warbler
2012-06-17,0.0,past,Yellow-rumped_Warbler
2012-06-24,0.0,past,Yellow-rumped_Warbler
2012-07-01,0.0,past,Yellow-rumped_Warbler
2012-07-08,0.0,past,Yellow-rumped_Warbler
2012-07-15,0.0,past,Yellow-rumped_Warbler
2012-07-22,0.0,past,Yellow-rumped_Warbler
2012-07-29,0.0,past,Yellow-rumped_Warbler
2012-08-05,0.0,past,Yellow-rumped_Warbler
2012-08-12,0.0,past,Yellow-rumped_Warbler
2012-08-19,0.0,past,Yellow-rumped_Warbler
2012-08-26,0.0,past,Yellow-rumped_Warbler
2012-09-02,1.0,past,Yellow-rumped_Warbler
2012-09-09,0.0,past,Yellow-rumped_Warbler
2012-09-16,3.0,past,Yellow-rumped_Warbler
2012-09-23,1.0,past,Yellow-rumped_Warbler
2012-09-30,33.0,past,Yellow-rumped_Warbler
2012-10-07,226.0,past,Yellow-rumped_Warbler
2012-10-14,236.0,past,Yellow-rumped_Warbler
2012-10-21,421.0,past,Yellow-rumped_Warbler
2012-10-28,193.0,past,Yellow-rumped_Warbler
2012-11-04,145.5,past,Yellow-rumped_Warbler
2012-11-11,61.0,past,Yellow-rumped_Warbler
2012-11-18,10.0,past,Yellow-rumped_Warbler
2012-11-25,10.0,past,Yellow-rumped_Warbler
2012-12-02,10.0,past,Yellow-rumped_Warbler
2012-12-09,19.0,past,Yellow-rumped_Warbler
2012-12-16,20.0,past,Yellow-rumped_Warbler
2012-12-23,13.0,past,Yellow-rumped_Warbler
2012-12-30,14.0,past,Yellow-rumped_Warbler
2013-02-24,6.0,past,Yellow-rumped_Warbler
2013-03-03,9.0,past,Yellow-rumped_Warbler
2013-03-10,10.0,past,Yellow-rumped_Warbler
2013-03-17,0.0,past,Yellow-rumped_Warbler
2013-03-24,1.0,past,Yellow-rumped_Warbler
2013-03-31,2.0,past,Yellow-rumped_Warbler
2013-04-07,4.0,past,Yellow-rumped_Warbler
2013-04-14,5.0,past,Yellow-rumped_Warbler
2013-04-21,73.0,past,Yellow-rumped_Warbler
2013-04-28,158.5,past,Yellow-rumped_Warbler
2013-05-05,272.0,past,Yellow-rumped_Warbler
2013-05-12,114.0,past,Yellow-rumped_Warbler
2013-05-19,213.0,past,Yellow-rumped_Warbler
2013-05-26,82.0,past,Yellow-rumped_Warbler
2013-06-02,1.0,past,Yellow-rumped_Warbler
2013-06-09,0.0,past,Yellow-rumped_Warbler
2013-06-16,0.0,past,Yellow-rumped_Warbler
2013-06-23,0.0,past,Yellow-rumped_Warbler
2013-06-30,0.0,past,Yellow-rumped_Warbler
2013-07-07,0.0,past,Yellow-rumped_Warbler
2013-07-14,0.0,past,Yellow-rumped_Warbler
2013-07-21,0.0,past,Yellow-rumped_Warbler
2013-07-28,0.0,past,Yellow-rumped_Warbler
2013-08-04,0.0,past,Yellow-rumped_Warbler
2013-08-11,0.0,past,Yellow-rumped_Warbler
2013-08-18,0.0,past,Yellow-rumped_Warbler
2013-08-25,0.0,past,Yellow-rumped_Warbler
2013-09-01,0.0,past,Yellow-rumped_Warbler
2013-09-08,0.0,past,Yellow-rumped_Warbler
2013-09-15,4.0,past,Yellow-rumped_Warbler
2013-09-22,0.0,past,Yellow-rumped_Warbler
2013-09-29,1.0,past,Yellow-rumped_Warbler
2013-10-06,35.0,past,Yellow-rumped_Warbler
2013-10-13,132.0,past,Yellow-rumped_Warbler
2013-10-20,333.0,past,Yellow-rumped_Warbler
2013-10-27,588.5,past,Yellow-rumped_Warbler
2013-11-03,231.0,past,Yellow-rumped_Warbler
2013-11-10,140.0,past,Yellow-rumped_Warbler
2013-11-17,31.0,past,Yellow-rumped_Warbler
2013-11-24,26.0,past,Yellow-rumped_Warbler
2013-12-01,6.0,past,Yellow-rumped_Warbler
2013-12-08,28.0,past,Yellow-rumped_Warbler
2013-12-15,10.0,past,Yellow-rumped_Warbler
2013-12-22,49.0,past,Yellow-rumped_Warbler
2013-12-29,49.0,past,Yellow-rumped_Warbler
2014-02-02,16.0,past,Yellow-rumped_Warbler
2014-02-09,23.0,past,Yellow-rumped_Warbler
2014-02-16,5.0,past,Yellow-rumped_Warbler
2014-02-23,5.0,past,Yellow-rumped_Warbler
2014-03-02,19.0,past,Yellow-rumped_Warbler
2014-03-09,12.0,past,Yellow-rumped_Warbler
2014-03-16,8.0,past,Yellow-rumped_Warbler
2014-03-23,9.0,past,Yellow-rumped_Warbler
2014-03-30,9.0,past,Yellow-rumped_Warbler
2014-04-06,10.0,past,Yellow-rumped_Warbler
2014-04-13,14.0,past,Yellow-rumped_Warbler
2014-04-20,80.0,past,Yellow-rumped_Warbler
2014-04-27,279.0,past,Yellow-rumped_Warbler
2014-05-04,262.5,past,Yellow-rumped_Warbler
2014-05-11,499.0,past,Yellow-rumped_Warbler
2014-05-18,306.5,past,Yellow-rumped_Warbler
2014-05-25,25.0,past,Yellow-rumped_Warbler
2014-06-01,3.0,past,Yellow-rumped_Warbler
2014-06-08,0.0,past,Yellow-rumped_Warbler
2014-06-15,0.0,past,Yellow-rumped_Warbler
2014-06-22,0.0,past,Yellow-rumped_Warbler
2014-06-29,0.0,past,Yellow-rumped_Warbler
2014-07-06,0.0,past,Yellow-rumped_Warbler
2014-07-13,0.0,past,Yellow-rumped_Warbler
2014-07-20,0.0,past,Yellow-rumped_Warbler
2014-07-27,0.0,past,Yellow-rumped_Warbler
2014-08-03,0.0,past,Yellow-rumped_Warbler
2014-08-10,0.0,past,Yellow-rumped_Warbler
2014-08-17,0.0,past,Yellow-rumped_Warbler
2014-08-24,0.0,past,Yellow-rumped_Warbler
2014-08-31,0.0,past,Yellow-rumped_Warbler
2014-09-07,0.0,past,Yellow-rumped_Warbler
2014-09-14,0.0,past,Yellow-rumped_Warbler
2014-09-21,0.0,past,Yellow-rumped_Warbler
2014-09-28,1.0,past,Yellow-rumped_Warbler
2014-10-05,43.0,past,Yellow-rumped_Warbler
2014-10-12,234.0,past,Yellow-rumped_Warbler
2014-10-19,221.0,past,Yellow-rumped_Warbler
2014-10-26,390.0,past,Yellow-rumped_Warbler
2014-11-02,177.0,past,Yellow-rumped_Warbler
2014-11-09,71.0,past,Yellow-rumped_Warbler
2014-11-16,30.0,past,Yellow-rumped_Warbler
2014-11-23,5.0,past,Yellow-rumped_Warbler
2014-11-30,10.0,past,Yellow-rumped_Warbler
2014-12-07,12.0,past,Yellow-rumped_Warbler
2014-12-14,1.0,past,Yellow-rumped_Warbler
2014-12-21,5.0,past,Yellow-rumped_Warbler
2014-12-28,7.0,past,Yellow-rumped_Warbler
2015-01-04,1.0,past,Yellow-rumped_Warbler
2015-01-11,13.0,past,Yellow-rumped_Warbler
2015-01-18,6.0,past,Yellow-rumped_Warbler
2015-01-25,3.0,past,Yellow-rumped_Warbler
2015-02-01,3.0,past,Yellow-rumped_Warbler
2015-02-08,5.0,past,Yellow-rumped_Warbler
2015-02-15,4.0,past,Yellow-rumped_Warbler
2015-02-22,2.0,past,Yellow-rumped_Warbler
2015-03-01,2.0,past,Yellow-rumped_Warbler
2015-03-08,3.0,past,Yellow-rumped_Warbler
2015-03-15,5.0,past,Yellow-rumped_Warbler
2015-03-22,3.0,past,Yellow-rumped_Warbler
2015-03-29,1.0,past,Yellow-rumped_Warbler
2015-04-05,6.0,past,Yellow-rumped_Warbler
2015-04-12,12.0,past,Yellow-rumped_Warbler
2015-04-19,24.0,past,Yellow-rumped_Warbler
2015-04-26,111.0,past,Yellow-rumped_Warbler
2015-05-03,388.0,past,Yellow-rumped_Warbler
2015-05-10,325.5,past,Yellow-rumped_Warbler
2015-05-17,442.0,past,Yellow-rumped_Warbler
2015-05-24,39.0,past,Yellow-rumped_Warbler
2015-05-31,16.0,past,Yellow-rumped_Warbler
2015-06-07,0.0,past,Yellow-rumped_Warbler
2015-06-14,0.0,past,Yellow-rumped_Warbler
2015-06-21,0.0,past,Yellow-rumped_Warbler
2015-06-28,0.0,past,Yellow-rumped_Warbler
2015-07-05,0.0,past,Yellow-rumped_Warbler
2015-07-12,0.0,past,Yellow-rumped_Warbler
2015-07-19,0.0,past,Yellow-rumped_Warbler
2015-07-26,0.0,past,Yellow-rumped_Warbler
2015-08-02,0.0,past,Yellow-rumped_Warbler
2015-08-09,0.0,past,Yellow-rumped_Warbler
2015-08-16,0.0,past,Yellow-rumped_Warbler
2015-08-23,0.0,past,Yellow-rumped_Warbler
2015-08-30,0.0,past,Yellow-rumped_Warbler
2015-09-06,0.0,past,Yellow-rumped_Warbler
2015-09-13,0.0,past,Yellow-rumped_Warbler
2015-09-20,0.0,past,Yellow-rumped_Warbler
2015-09-27,0.0,past,Yellow-rumped_Warbler
2015-10-04,54.0,past,Yellow-rumped_Warbler
2015-10-11,72.0,past,Yellow-rumped_Warbler
2015-10-18,193.0,past,Yellow-rumped_Warbler
2015-10-25,322.5,past,Yellow-rumped_Warbler
2015-11-01,121.0,past,Yellow-rumped_Warbler
2015-11-08,125.0,past,Yellow-rumped_Warbler
2015-11-15,56.0,past,Yellow-rumped_Warbler
2015-11-22,26.0,past,Yellow-rumped_Warbler
2015-11-29,42.0,past,Yellow-rumped_Warbler
2015-12-06,15.0,past,Yellow-rumped_Warbler
2015-12-13,8.0,past,Yellow-rumped_Warbler
2015-12-20,4.0,past,Yellow-rumped_Warbler
2015-12-27,4.0,past,Yellow-rumped_Warbler
2016-01-03,16.0,past,Yellow-rumped_Warbler
2016-01-10,11.0,past,Yellow-rumped_Warbler
2016-01-17,4.0,past,Yellow-rumped_Warbler
2016-01-24,0.0,past,Yellow-rumped_Warbler
2016-01-31,1.0,past,Yellow-rumped_Warbler
2016-02-07,6.0,past,Yellow-rumped_Warbler
2016-02-14,2.0,past,Yellow-rumped_Warbler
2016-02-21,28.0,past,Yellow-rumped_Warbler
2016-02-28,22.0,past,Yellow-rumped_Warbler
2016-03-06,35.0,past,Yellow-rumped_Warbler
2016-03-13,14.0,past,Yellow-rumped_Warbler
2016-03-20,1.0,past,Yellow-rumped_Warbler
2016-03-27,2.0,past,Yellow-rumped_Warbler
2016-04-03,17.0,past,Yellow-rumped_Warbler
2016-04-10,21.0,past,Yellow-rumped_Warbler
2016-04-17,83.0,past,Yellow-rumped_Warbler
2016-04-24,237.0,past,Yellow-rumped_Warbler
2016-05-01,328.0,past,Yellow-rumped_Warbler
2016-05-08,417.0,past,Yellow-rumped_Warbler
2016-05-15,159.0,past,Yellow-rumped_Warbler
2016-05-22,26.0,past,Yellow-rumped_Warbler
2016-05-29,0.0,past,Yellow-rumped_Warbler
2016-06-05,0.0,past,Yellow-rumped_Warbler
2016-06-12,0.0,past,Yellow-rumped_Warbler
2016-06-19,0.0,past,Yellow-rumped_Warbler
2016-06-26,0.0,past,Yellow-rumped_Warbler
2016-07-03,0.0,past,Yellow-rumped_Warbler
2016-07-10,0.0,past,Yellow-rumped_Warbler
2016-07-17,0.0,past,Yellow-rumped_Warbler
2016-07-24,0.0,past,Yellow-rumped_Warbler
2016-07-31,0.0,past,Yellow-rumped_Warbler
2016-08-07,0.0,past,Yellow-rumped_Warbler
2016-08-14,1.0,past,Yellow-rumped_Warbler
2016-08-21,0.0,past,Yellow-rumped_Warbler
2016-08-28,0.0,past,Yellow-rumped_Warbler
2016-09-04,0.0,past,Yellow-rumped_Warbler
2016-09-11,0.0,past,Yellow-rumped_Warbler
2016-09-18,0.0,past,Yellow-rumped_Warbler
2016-09-25,11.0,past,Yellow-rumped_Warbler
2016-10-02,70.0,past,Yellow-rumped_Warbler
2016-10-09,387.0,past,Yellow-rumped_Warbler
2016-10-16,290.0,past,Yellow-rumped_Warbler
2016-10-23,312.0,past,Yellow-rumped_Warbler
2016-10-30,193.0,past,Yellow-rumped_Warbler
2016-11-06,289.0,past,Yellow-rumped_Warbler
2016-11-13,16.0,past,Yellow-rumped_Warbler
2016-11-20,4.0,past,Yellow-rumped_Warbler
2016-11-27,0.0,past,Yellow-rumped_Warbler
2016-12-04,6.0,past,Yellow-rumped_Warbler
2016-12-11,5.0,past,Yellow-rumped_Warbler
2016-12-18,0.0,past,Yellow-rumped_Warbler
2016-12-25,14.0,past,Yellow-rumped_Warbler
2017-01-01,2.0,past,Yellow-rumped_Warbler
2017-01-08,13.0,past,Yellow-rumped_Warbler
2017-01-15,3.0,past,Yellow-rumped_Warbler
2017-01-22,9.0,past,Yellow-rumped_Warbler
2017-01-29,2.0,past,Yellow-rumped_Warbler
2017-02-05,5.0,past,Yellow-rumped_Warbler
2017-02-12,2.0,past,Yellow-rumped_Warbler
2017-02-19,4.0,past,Yellow-rumped_Warbler
2017-02-26,4.0,past,Yellow-rumped_Warbler
2017-03-05,0.0,past,Yellow-rumped_Warbler
2017-03-12,0.0,past,Yellow-rumped_Warbler
2017-03-19,7.0,past,Yellow-rumped_Warbler
2017-03-26,0.0,past,Yellow-rumped_Warbler
2017-04-02,6.0,past,Yellow-rumped_Warbler
2017-04-09,28.0,past,Yellow-rumped_Warbler
2017-04-16,100.0,past,Yellow-rumped_Warbler
2017-04-23,334.0,past,Yellow-rumped_Warbler
2017-04-30,484.5,past,Yellow-rumped_Warbler
2017-05-07,367.0,past,Yellow-rumped_Warbler
2017-05-14,147.0,past,Yellow-rumped_Warbler
2017-05-21,57.0,past,Yellow-rumped_Warbler
2017-05-28,2.0,past,Yellow-rumped_Warbler
2017-06-04,0.0,past,Yellow-rumped_Warbler
2017-06-11,0.0,past,Yellow-rumped_Warbler
2017-06-18,0.0,past,Yellow-rumped_Warbler
2017-06-25,0.0,past,Yellow-rumped_Warbler
2017-07-02,0.0,past,Yellow-rumped_Warbler
2017-07-09,0.0,past,Yellow-rumped_Warbler
2017-07-16,0.0,past,Yellow-rumped_Warbler
2017-07-23,0.0,past,Yellow-rumped_Warbler
2017-07-30,0.0,past,Yellow-rumped_Warbler
2017-08-06,0.0,past,Yellow-rumped_Warbler
2017-08-13,0.0,past,Yellow-rumped_Warbler
2017-08-20,0.0,past,Yellow-rumped_Warbler
2017-08-27,0.0,past,Yellow-rumped_Warbler
2017-09-03,0.0,past,Yellow-rumped_Warbler
2017-09-10,1.0,past,Yellow-rumped_Warbler
2017-09-17,0.0,past,Yellow-rumped_Warbler
2017-09-24,3.0,past,Yellow-rumped_Warbler
2017-10-01,19.0,past,Yellow-rumped_Warbler
2017-10-08,63.0,past,Yellow-rumped_Warbler
2017-10-15,363.0,past,Yellow-rumped_Warbler
2017-10-22,302.0,past,Yellow-rumped_Warbler
2017-10-29,213.0,past,Yellow-rumped_Warbler
2017-11-05,116.0,past,Yellow-rumped_Warbler
2017-11-12,55.0,past,Yellow-rumped_Warbler
2017-11-19,26.0,past,Yellow-rumped_Warbler
2017-11-26,54.0,past,Yellow-rumped_Warbler
2017-12-03,67.0,past,Yellow-rumped_Warbler
2017-12-10,27.0,past,Yellow-rumped_Warbler
2017-12-17,13.0,past,Yellow-rumped_Warbler
2017-12-24,92.0,past,Yellow-rumped_Warbler
2017-12-31,10.0,past,Yellow-rumped_Warbler
2018-01-07,17.0,past,Yellow-rumped_Warbler
2018-01-14,17.0,past,Yellow-rumped_Warbler
2018-01-21,19.0,past,Yellow-rumped_Warbler
2018-01-28,86.0,past,Yellow-rumped_Warbler
2018-02-04,28.0,past,Yellow-rumped_Warbler
2018-02-11,2.0,past,Yellow-rumped_Warbler
2018-02-18,57.0,past,Yellow-rumped_Warbler
2018-02-25,31.0,past,Yellow-rumped_Warbler
2018-03-04,62.0,past,Yellow-rumped_Warbler
2018-03-11,5.0,past,Yellow-rumped_Warbler
2018-03-18,1.0,past,Yellow-rumped_Warbler
2018-03-25,10.0,past,Yellow-rumped_Warbler
2018-04-01,79.0,past,Yellow-rumped_Warbler
2018-04-08,21.0,past,Yellow-rumped_Warbler
2018-04-15,183.0,past,Yellow-rumped_Warbler
2018-04-22,185.0,past,Yellow-rumped_Warbler
2018-04-29,123.0,past,Yellow-rumped_Warbler
2018-05-06,698.0,past,Yellow-rumped_Warbler
2018-05-13,420.0,past,Yellow-rumped_Warbler
2018-05-20,47.0,past,Yellow-rumped_Warbler
2018-05-27,5.0,past,Yellow-rumped_Warbler
2018-06-03,0.0,past,Yellow-rumped_Warbler
2018-06-10,0.0,past,Yellow-rumped_Warbler
2018-06-17,0.0,past,Yellow-rumped_Warbler
2018-06-24,0.0,past,Yellow-rumped_Warbler
2018-07-01,0.0,past,Yellow-rumped_Warbler
2018-07-08,0.0,past,Yellow-rumped_Warbler
2018-07-15,0.0,past,Yellow-rumped_Warbler
2018-07-22,0.0,past,Yellow-rumped_Warbler
2018-07-29,0.0,past,Yellow-rumped_Warbler
2018-08-05,0.0,past,Yellow-rumped_Warbler
2018-08-12,0.0,past,Yellow-rumped_Warbler
2018-08-19,0.0,past,Yellow-rumped_Warbler
2018-08-26,0.0,past,Yellow-rumped_Warbler
2018-09-02,0.0,past,Yellow-rumped_Warbler
2018-09-09,0.0,past,Yellow-rumped_Warbler
2018-09-16,0.0,past,Yellow-rumped_Warbler
2018-09-23,3.0,past,Yellow-rumped_Warbler
2018-09-30,81.0,past,Yellow-rumped_Warbler
2018-10-07,153.0,past,Yellow-rumped_Warbler
2018-10-14,338.0,past,Yellow-rumped_Warbler
2018-10-21,347.0,past,Yellow-rumped_Warbler
2018-10-28,291.0,past,Yellow-rumped_Warbler
2018-11-04,163.0,past,Yellow-rumped_Warbler
2018-11-11,97.0,past,Yellow-rumped_Warbler
2018-11-18,12.0,past,Yellow-rumped_Warbler
2018-11-25,12.0,past,Yellow-rumped_Warbler
2018-12-02,3.0,past,Yellow-rumped_Warbler
2018-12-09,2.0,past,Yellow-rumped_Warbler
2018-12-16,5.0,past,Yellow-rumped_Warbler
2018-12-23,0.0,past,Yellow-rumped_Warbler
2018-12-30,8.0,past,Yellow-rumped_Warbler
2019-02-24,2.0,past,Yellow-rumped_Warbler
2019-03-03,4.0,past,Yellow-rumped_Warbler
2019-03-10,5.0,past,Yellow-rumped_Warbler
2019-03-17,0.0,past,Yellow-rumped_Warbler
2019-03-24,3.0,past,Yellow-rumped_Warbler
2019-03-31,3.0,past,Yellow-rumped_Warbler
2019-04-07,2.0,past,Yellow-rumped_Warbler
2019-04-14,7.0,past,Yellow-rumped_Warbler
2019-04-21,173.0,past,Yellow-rumped_Warbler
2019-04-28,155.0,past,Yellow-rumped_Warbler
2019-05-05,119.0,past,Yellow-rumped_Warbler
2019-05-12,221.0,past,Yellow-rumped_Warbler
2019-05-19,518.0,past,Yellow-rumped_Warbler
2019-05-26,219.0,past,Yellow-rumped_Warbler
2019-06-02,5.0,past,Yellow-rumped_Warbler
2019-06-09,0.0,past,Yellow-rumped_Warbler
2019-06-16,0.0,past,Yellow-rumped_Warbler
2019-06-23,0.0,past,Yellow-rumped_Warbler
2019-06-30,0.0,past,Yellow-rumped_Warbler
2019-07-07,0.0,past,Yellow-rumped_Warbler
2019-07-14,0.0,past,Yellow-rumped_Warbler
2019-07-21,0.0,past,Yellow-rumped_Warbler
2019-07-28,0.0,past,Yellow-rumped_Warbler
2019-08-04,0.0,past,Yellow-rumped_Warbler
2019-08-11,0.0,past,Yellow-rumped_Warbler
2019-08-18,0.0,past,Yellow-rumped_Warbler
2019-08-25,0.0,past,Yellow-rumped_Warbler
2019-09-01,0.0,past,Yellow-rumped_Warbler
2019-09-08,0.0,past,Yellow-rumped_Warbler
2019-09-15,0.0,past,Yellow-rumped_Warbler
2019-09-22,0.0,past,Yellow-rumped_Warbler
2019-09-29,6.0,past,Yellow-rumped_Warbler
2019-10-06,3.0,past,Yellow-rumped_Warbler
2019-10-13,74.0,past,Yellow-rumped_Warbler
2019-10-20,392.0,past,Yellow-rumped_Warbler
2019-10-27,354.0,past,Yellow-rumped_Warbler
2019-11-03,441.0,past,Yellow-rumped_Warbler
2019-11-10,167.0,past,Yellow-rumped_Warbler
2019-11-17,83.0,past,Yellow-rumped_Warbler
2019-11-24,28.0,past,Yellow-rumped_Warbler
2019-12-01,9.0,past,Yellow-rumped_Warbler
2019-12-08,2.0,past,Yellow-rumped_Warbler
2019-12-15,6.0,past,Yellow-rumped_Warbler
2019-12-22,15.0,past,Yellow-rumped_Warbler
2019-12-29,12.0,past,Yellow-rumped_Warbler
2020-02-02,12.0,past,Yellow-rumped_Warbler
2020-02-09,4.0,past,Yellow-rumped_Warbler
2020-02-16,18.0,past,Yellow-rumped_Warbler
2020-02-23,2.0,past,Yellow-rumped_Warbler
2020-03-01,1.0,past,Yellow-rumped_Warbler
2020-03-08,22.0,past,Yellow-rumped_Warbler
2020-03-15,25.0,past,Yellow-rumped_Warbler
2020-03-22,3.0,past,Yellow-rumped_Warbler
2020-03-29,19.0,past,Yellow-rumped_Warbler
2020-04-05,6.0,past,Yellow-rumped_Warbler
2020-04-12,14.0,past,Yellow-rumped_Warbler
2020-04-19,54.0,past,Yellow-rumped_Warbler
2020-04-26,223.0,past,Yellow-rumped_Warbler
2020-05-03,273.0,past,Yellow-rumped_Warbler
2020-05-10,380.0,past,Yellow-rumped_Warbler
2020-05-17,344.0,past,Yellow-rumped_Warbler
2020-05-24,437.5,past,Yellow-rumped_Warbler
2020-05-31,26.0,past,Yellow-rumped_Warbler
2020-06-07,0.0,past,Yellow-rumped_Warbler
2020-06-14,0.0,past,Yellow-rumped_Warbler
2020-06-21,0.0,past,Yellow-rumped_Warbler
2020-06-28,0.0,past,Yellow-rumped_Warbler
2020-07-05,0.0,past,Yellow-rumped_Warbler
2020-07-12,0.0,past,Yellow-rumped_Warbler
2020-07-19,0.0,past,Yellow-rumped_Warbler
2020-07-26,0.0,past,Yellow-rumped_Warbler
2020-08-02,0.0,past,Yellow-rumped_Warbler
2020-08-09,0.0,past,Yellow-rumped_Warbler
2020-08-16,0.0,past,Yellow-rumped_Warbler
2020-08-23,0.0,past,Yellow-rumped_Warbler
2020-08-30,0.0,past,Yellow-rumped_Warbler
2020-09-06,0.0,past,Yellow-rumped_Warbler
2020-09-13,0.0,past,Yellow-rumped_Warbler
2020-09-20,0.0,past,Yellow-rumped_Warbler
2020-09-27,3.0,past,Yellow-rumped_Warbler
2020-10-04,65.0,past,Yellow-rumped_Warbler
2020-10-11,212.0,past,Yellow-rumped_Warbler
2020-10-18,523.0,past,Yellow-rumped_Warbler
2020-10-25,416.0,past,Yellow-rumped_Warbler
2020-11-01,530.0,past,Yellow-rumped_Warbler
2020-11-08,262.0,past,Yellow-rumped_Warbler
2020-11-15,207.0,past,Yellow-rumped_Warbler
2020-11-22,19.0,past,Yellow-rumped_Warbler
2020-11-29,12.0,past,Yellow-rumped_Warbler
2020-12-06,34.0,past,Yellow-rumped_Warbler
2020-12-13,2.0,past,Yellow-rumped_Warbler
2020-12-20,7.0,past,Yellow-rumped_Warbler
2020-12-27,3.0,past,Yellow-rumped_Warbler
2021-01-03,0.0,past,Yellow-rumped_Warbler
2021-01-10,5.0,past,Yellow-rumped_Warbler
2021-01-17,12.0,past,Yellow-rumped_Warbler
2021-01-24,21.0,past,Yellow-rumped_Warbler
2021-01-31,3.0,past,Yellow-rumped_Warbler
2021-02-07,0.0,past,Yellow-rumped_Warbler
2021-02-14,3.0,past,Yellow-rumped_Warbler
2021-02-21,1.0,past,Yellow-rumped_Warbler
2021-02-28,1.0,past,Yellow-rumped_Warbler
2021-03-07,2.0,past,Yellow-rumped_Warbler
2021-03-14,7.0,past,Yellow-rumped_Warbler
2021-03-21,11.0,past,Yellow-rumped_Warbler
2021-03-28,3.0,past,Yellow-rumped_Warbler
2021-04-04,2.0,past,Yellow-rumped_Warbler
2021-04-11,62.5,past,Yellow-rumped_Warbler
2021-04-18,158.0,past,Yellow-rumped_Warbler
2021-04-25,370.0,past,Yellow-rumped_Warbler
2021-05-02,543.0,past,Yellow-rumped_Warbler
2021-05-09,505.5,past,Yellow-rumped_Warbler
2021-05-16,377.0,past,Yellow-rumped_Warbler
2021-05-23,11.0,past,Yellow-rumped_Warbler
